"cond_numeric"	"pair"	"rank_r"	"z_transformed_rank_r"	"adjusted_mutual_info"	"adjusted_rand_index"	"participant_a"	"participant_b"
-1	"123-61"	-0.123305860805861	-0.123936552313414	0.00992375443301859	0.0386266094420601	123	61
-1	"123-73"	-0.0371794871794872	-0.0371966326471785	0.0158324774990008	-0.0105263157894737	123	73
-1	"123-36"	-0.314010989010989	-0.324988976700262	0.0158324774990009	-0.0105263157894737	123	36
-1	"123-81"	0.16996336996337	0.171628943593503	0.0780923209702703	0.0512820512820513	123	81
-1	"123-111"	-0.154441391941392	-0.155687189526388	0.149776908546181	0.115606936416185	123	111
-1	"123-63"	-0.100412087912088	-0.100751615498532	0.00992375443301859	0.0386266094420601	123	63
-1	"123-80"	-0.0417124542124542	-0.0417366717335181	0.149776908546181	0.115606936416185	123	80
-1	"123-112"	-0.0764652014652015	-0.0766147552929289	0.00992375443301859	0.0386266094420601	123	112
-1	"123-19"	0.282921245421245	0.290854652996993	0.111854877473749	0.0752293577981651	123	19
-1	"123-108"	-0.149130036630037	-0.15025056639528	0.0113192857771621	0.0217391304347826	123	108
-1	"123-74"	-0.0113095238095238	-0.0113100060293186	-0.0102561085562287	-0.0128440366972477	123	74
-1	"123-125"	-0.0778846153846154	-0.0780426740943608	0.189644543399389	0.151315789473684	123	125
-1	"123-122"	0.243452380952381	0.248440745183556	0.17044234414996	0.141323792486583	123	122
-1	"123-55"	0.120054945054945	0.120636776605048	0.2357145873503	0.15	123	55
-1	"123-56"	0.355586080586081	0.371823959973472	-0.0269287250965842	-0.00423728813559322	123	56
-1	"123-107"	-0.0495879120879121	-0.0496286170743778	0.102112861401518	0.100511073253833	123	107
-1	"123-102"	-0.0338827838827839	-0.0338957591197476	0.167707959546128	0.0970873786407767	123	102
-1	"123-50"	-0.203708791208791	-0.206598884858059	0.0449337729578677	0.0752293577981651	123	50
-1	"51-103"	-0.148031135531136	-0.149126857971797	0.238318092833616	0.133333333333333	51	103
-1	"51-99"	0.343040293040293	0.357534255280758	0.375789802484839	0.220103986135182	51	99
-1	"51-6"	-0.256501831501831	-0.262360256029364	0.409038767290133	0.273661041819516	51	6
-1	"51-11"	0.413461538461538	0.439779361302712	0.19863943513046	0.126671911880409	51	11
-1	"51-46"	-0.0258699633699634	-0.0258757368893343	-0.0175800303057468	-0.0153846153846154	51	46
-1	"51-114"	0.0657509157509157	0.0658459133668717	0.238318092833616	0.133333333333333	51	114
-1	"51-7"	0.00462454212454212	0.00462457509238543	0.139925403902518	0.110512129380054	51	7
-1	"51-59"	-0.443406593406593	-0.476463142718428	0.335115157910518	0.248291571753986	51	59
-1	"51-9"	-0.0412087912087912	-0.0412321414399996	-0.205666423812965	-0.1	51	9
-1	"51-121"	0.288507326007326	0.296937297426468	0.221961345349581	0.174852652259332	51	121
-1	"51-77"	-0.418131868131868	-0.445425927058604	0.294343272068243	0.20391061452514	51	77
-1	"51-97"	0.00402930402930403	0.00402932583515754	0.0865073773961594	0.0333333333333333	51	97
-1	"51-25"	0.259065934065934	0.265106880684697	0.382550363059713	0.245810055865922	51	25
-1	"51-88"	-0.389789377289377	-0.411551653405187	0.239065094758613	0.182692307692308	51	88
-1	"51-43"	0.121291208791209	0.121891309000609	0.19420347251445	0.144434222631095	51	43
-1	"51-44"	-0.191895604395604	-0.194304505464517	0.343472372745973	0.185441941074523	51	44
-1	"51-69"	0.0961996336996337	0.0964980480954957	0.356161854891314	0.306532663316583	51	69
-1	"51-8"	-0.0796703296703297	-0.0798395400220974	-0.158824749257085	-0.0809399477806789	51	8
-1	"51-35"	-0.140201465201465	-0.141131074846933	0.086845174303146	0.0489913544668588	51	35
-1	"51-42"	0.294505494505494	0.303492530260785	0.497062102797261	0.317681584739545	51	42
-1	"51-61"	0.0230311355311355	0.0230352089873014	0.375789802484839	0.220103986135182	51	61
-1	"51-73"	-0.0183608058608059	-0.0183628695382563	0.196827137218671	0.125628140703518	51	73
-1	"51-36"	-0.0234432234432234	-0.0234475195391266	-0.0755573617470077	-0.0552763819095477	51	36
-1	"51-81"	-0.0338827838827839	-0.0338957591197476	-0.0302548760435726	0.0123456790123457	51	81
-1	"51-111"	0.224954212454212	0.228868318189738	0.46712234707588	0.262295081967213	51	111
-1	"51-63"	0.0687728937728938	0.0688816278106081	0.375789802484839	0.220103986135182	51	63
-1	"51-80"	-0.241987179487179	-0.246883820430707	0.46712234707588	0.262295081967213	51	80
-1	"51-112"	0.0995879120879121	0.0999191146165074	0.375789802484839	0.220103986135182	51	112
-1	"51-19"	-0.192490842490842	-0.194922573939462	0.247095355842261	0.191836734693878	51	19
-1	"51-108"	-0.114606227106227	-0.115111987399414	0.239065094758613	0.182692307692308	51	108
-1	"51-74"	-0.111309523809524	-0.111772673001266	-0.165236829363199	-0.102040816326531	51	74
-1	"51-125"	-0.276831501831502	-0.28424732484872	0.382550363059713	0.245810055865922	51	125
-1	"51-122"	-0.00274725274725275	-0.00274725965882036	0.466767129941278	0.315499606608969	51	122
-1	"51-55"	-0.213598901098901	-0.216939278165678	0.324825470229774	0.166666666666667	51	55
-1	"51-56"	0.156089743589744	0.157376260703615	0.0972338757998721	0.0299684542586751	51	56
-1	"51-107"	0.0139194139194139	0.0139203129864709	0.287791573846468	0.185619955979457	51	107
-1	"51-102"	-0.0202838827838828	-0.0202866653100087	0.117788398469678	0.0862944162436548	51	102
-1	"51-50"	-0.0260989010989011	-0.0261048293003449	0.127646811239951	0.0938775510204082	51	50
-1	"103-99"	-0.0246336996336996	-0.0246386841822777	0.420297339803066	0.35	103	99
-1	"103-6"	-0.0597527472527472	-0.059824013537356	0.395131284741668	0.283333333333333	103	6
-1	"103-11"	-0.188003663003663	-0.190266877095503	0.143050436021138	0.0833333333333333	103	11
-1	"103-46"	-0.420283882783883	-0.448036758712182	0.258290731855905	0.133333333333333	103	46
-1	"103-114"	0.105265567765568	0.105656983706413	0.327711158159828	0.2	103	114
-1	"103-7"	0.0205128205128205	0.0205156983389313	0.324825470229774	0.166666666666667	103	7
-1	"103-59"	-0.0122252747252747	-0.0122258838322526	0.522021315898762	0.45	103	59
-1	"103-9"	-0.176053113553114	-0.177906611194119	0.0375508910655796	0	103	9
-1	"103-121"	0.169917582417582	0.171581794389761	0.298075312728357	0.233333333333333	103	121
-1	"103-77"	0.0241758241758242	0.0241805358467106	0.407110293643257	0.333333333333333	103	77
