cond_numeric	Condition	participant_a	participant_b	z_transformed_rank_r	pp_a_n_clusters	pp_b_n_clusters	cat_diff_log_ratio_a	cat_diff_log_ratio_b	mean_alignment_within	mean_alignment_between
1	With Labels	CEL_152	CEL_169	0.103860053	5	2	0.096790818	0.957981119	0.038369232	-0.070334774
1	With Labels	CEL_152	CEL_171	-0.062935556	5	2	0.096790818	0.063209417	-0.022467458	-0.116747163
1	With Labels	CEL_152	CEL_172a	0.033407428	5	2	0.096790818	0.05966933	-0.045592745	0.091015566
1	With Labels	CEL_152	CEL_174	0.201358786	5	3	0.096790818	0.690916877	0.232412399	0.034613276
1	With Labels	CEL_152	CEL_175	0.006252189	5	2	0.096790818	1.213874357	0.016513896	-0.415190877
1	With Labels	CEL_152	CEL_177	0.164917374	5	5	0.096790818	0.387914136	0.112919835	0.165737476
1	With Labels	CEL_152	CEL_178	0.160859282	5	2	0.096790818	0.464966709	0.210582063	0.044986819
1	With Labels	CEL_152	CEL_180	0.0541085	5	3	0.096790818	0.357328677	0.091376208	-0.146959497
1	With Labels	CEL_152	CEL_181	0.015869099	5	3	0.096790818	0.391002053	-0.095203663	0.047307988
1	With Labels	CEL_152	CEL_183	0.162079313	5	2	0.096790818	0.880233664	-0.067840642	0.266204944
1	With Labels	CEL_152	CEL_186	0.042579743	5	2	0.096790818	0.287964438	0.00865149	0.070841341
1	With Labels	CEL_152	CEL_187	-0.066985373	5	2	0.096790818	-0.014029319	-0.036308493	-0.091947413
1	With Labels	CEL_152	CEL_189	0.055958168	5	4	0.096790818	0.21872485	0.156283324	-0.10761455
1	With Labels	CEL_152	CEL_190	0.050095466	5	2	0.096790818	0.828970272	-0.119268837	0.097856921
1	With Labels	CEL_152	CEL_194	0.176363768	5	4	0.096790818	0.268301387	0.16899398	0.140564481
1	With Labels	CEL_152	CEL_195	0.229668219	5	3	0.096790818	0.465898301	0.110927298	0.253068348
1	With Labels	CEL_152	CEL_198	-0.105094635	5	2	0.096790818	0.317825176	-0.092363665	-0.126259224
1	With Labels	CEL_152	CEL_214	0.133174816	5	2	0.096790818	0.242387714	0.029938686	0.223001092
1	With Labels	CEL_152	CEL_220	0.024795711	5	2	0.096790818	-0.054489532	0.061335897	-0.00438648
1	With Labels	CEL_152	CEL_224	-0.024566344	5	2	0.096790818	0.383595676	-0.166149811	-0.002208224
1	With Labels	CEL_152	CEL_226	0.129438281	5	3	0.096790818	0.937859279	0.203040407	-0.340510188
1	With Labels	CEL_152	CEL_43	0.049843753	5	4	0.096790818	0.220128212	0.113327892	-0.072686997
1	With Labels	CEL_152	CEL_retention_101	0.089335134	5	2	0.096790818	2.944309327	-0.03368851	-0.070166138
1	With Labels	CEL_152	CEL_retention_103	0.240582445	5	2	0.096790818	0.815107152	0.126906503	0.134364966
1	With Labels	CEL_152	CEL_retention_106	0.049292267	5	2	0.096790818	2.738249186	-0.119095488	-0.103033321
1	With Labels	CEL_152	CEL_retention_107	-0.141393249	5	4	0.096790818	0.685469429	-0.031512258	-0.473585915
1	With Labels	CEL_153	CEL_155	-0.132930973	7	5	0.359576182	0.216609455	-0.226899073	-0.182380174
1	With Labels	CEL_153	CEL_156	0.524779731	7	3	0.359576182	0.593823576	0.320769903	0.074026312
1	With Labels	CEL_153	CEL_158	0.1528025	7	7	0.359576182	0.619672413	-0.008141103	-0.131896686
1	With Labels	CEL_153	CEL_159	0.479722081	7	2	0.359576182	0.823884605	0.279636511	0.217170983
1	With Labels	CEL_153	CEL_162	-0.059270592	7	3	0.359576182	-0.088679397	-0.098319865	0.023280602
1	With Labels	CEL_153	CEL_163	0.535844915	7	2	0.359576182	0.874278954	0.153096776	0.367869992
1	With Labels	CEL_153	CEL_165	0.26076976	7	3	0.359576182	0.644798121	0.051764505	-0.063921301
1	With Labels	CEL_153	CEL_166	0.266757337	7	2	0.359576182	1.577484959	-0.087584569	-0.07023829
1	With Labels	CEL_153	CEL_169	0.227005965	7	2	0.359576182	0.957981119	0.066203479	-0.072723192
1	With Labels	CEL_153	CEL_171	0.086700691	7	2	0.359576182	0.063209417	0.136051611	-0.033291622
1	With Labels	CEL_153	CEL_172a	-0.02463812	7	2	0.359576182	0.05966933	0.290857449	-0.398314489
1	With Labels	CEL_153	CEL_174	0.272432936	7	3	0.359576182	0.690916877	0.038402206	-0.029375383
1	With Labels	CEL_153	CEL_175	0.377135757	7	2	0.359576182	1.213874357	0.171087226	-0.021701576
1	With Labels	CEL_153	CEL_177	0.204297731	7	5	0.359576182	0.387914136	0.062517269	0.043074926
1	With Labels	CEL_153	CEL_178	0.102652353	7	2	0.359576182	0.464966709	0.258433305	-0.212603306
1	With Labels	CEL_153	CEL_180	0.052509225	7	3	0.359576182	0.357328677	-0.019848759	-0.437094423
1	With Labels	CEL_153	CEL_181	0.260313224	7	3	0.359576182	0.391002053	0.231162237	-0.053275669
1	With Labels	CEL_153	CEL_183	0.413474925	7	2	0.359576182	0.880233664	-0.029979757	0.279859757
1	With Labels	CEL_153	CEL_186	0.016245355	7	2	0.359576182	0.287964438	-0.022813357	-0.098402192
1	With Labels	CEL_153	CEL_187	0.161210199	7	2	0.359576182	-0.014029319	0.238099275	0.010693477
1	With Labels	CEL_153	CEL_189	0.096467964	7	4	0.359576182	0.21872485	-0.012981756	0.063114162
1	With Labels	CEL_153	CEL_190	0.260680996	7	2	0.359576182	0.828970272	-0.039671949	0.000384038
1	With Labels	CEL_153	CEL_194	0.162715141	7	4	0.359576182	0.268301387	0.034528264	0.192265579
1	With Labels	CEL_153	CEL_195	0.058842153	7	3	0.359576182	0.465898301	-0.089740895	-0.172689496
1	With Labels	CEL_153	CEL_198	0.014838357	7	2	0.359576182	0.317825176	-0.251726303	-0.006624759
1	With Labels	CEL_153	CEL_214	0.08066903	7	2	0.359576182	0.242387714	0.144303832	-0.21568746
1	With Labels	CEL_153	CEL_220	-0.020593682	7	2	0.359576182	-0.054489532	0.214966274	-0.262014062
1	With Labels	CEL_153	CEL_224	0.133851458	7	2	0.359576182	0.383595676	-0.074724109	0.052457305
1	With Labels	CEL_153	CEL_226	0.189561699	7	3	0.359576182	0.937859279	0.232386584	-0.767416265
1	With Labels	CEL_153	CEL_43	0.026700478	7	4	0.359576182	0.220128212	-0.107811754	-0.05100127
1	With Labels	CEL_153	CEL_retention_101	0.358247127	7	2	0.359576182	2.944309327	-0.09864606	0.172418057
1	With Labels	CEL_153	CEL_retention_103	0.501410424	7	2	0.359576182	0.815107152	0.134224179	0.492310525
1	With Labels	CEL_153	CEL_retention_106	0.40010428	7	2	0.359576182	2.738249186	0.019009142	0.189726931
1	With Labels	CEL_153	CEL_retention_107	0.050108599	7	4	0.359576182	0.685469429	-0.041766047	-0.399057126
1	With Labels	CEL_155	CEL_156	0.078601162	5	3	0.216609455	0.593823576	-0.037421715	0.287350949
1	With Labels	CEL_155	CEL_158	0.232186446	5	7	0.216609455	0.619672413	-0.018819592	0.484660589
1	With Labels	CEL_155	CEL_159	0.022162039	5	2	0.216609455	0.823884605	-0.04043904	-0.038428977
1	With Labels	CEL_155	CEL_162	-0.028911977	5	3	0.216609455	-0.088679397	-0.025671781	-0.068098278
1	With Labels	CEL_155	CEL_163	-0.020219125	5	2	0.216609455	0.874278954	-0.178904522	-0.084122518
1	With Labels	CEL_155	CEL_165	-0.0142539	5	3	0.216609455	0.644798121	-0.095304523	-0.092643657
1	With Labels	CEL_155	CEL_166	0.153706669	5	2	0.216609455	1.577484959	0.047878834	0.290445829
1	With Labels	CEL_155	CEL_169	-0.000321	5	2	0.216609455	0.957981119	0.039672275	-0.159509478
1	With Labels	CEL_155	CEL_171	0.006199708	5	2	0.216609455	0.063209417	0.010627358	-0.084944448
1	With Labels	CEL_155	CEL_172a	0.083589514	5	2	0.216609455	0.05966933	0.071464434	0.034661443
1	With Labels	CEL_155	CEL_174	-0.008539896	5	3	0.216609455	0.690916877	-0.232180911	0.168860076
1	With Labels	CEL_155	CEL_175	0.104229032	5	2	0.216609455	1.213874357	0.010907308	0.055917963
1	With Labels	CEL_155	CEL_177	-0.06721399	5	5	0.216609455	0.387914136	-0.098952795	-0.140662829
1	With Labels	CEL_155	CEL_178	0.104528386	5	2	0.216609455	0.464966709	-0.115055555	0.278311858
1	With Labels	CEL_155	CEL_180	-0.030306726	5	3	0.216609455	0.357328677	0.136749893	-0.202808188
1	With Labels	CEL_155	CEL_181	0.019651161	5	3	0.216609455	0.391002053	-0.078716056	0.064295063
1	With Labels	CEL_155	CEL_183	0.090740765	5	2	0.216609455	0.880233664	0.084168448	-0.043225351
1	With Labels	CEL_155	CEL_186	0.082817881	5	2	0.216609455	0.287964438	0.14737392	-0.117368005
1	With Labels	CEL_155	CEL_187	0.065905621	5	2	0.216609455	-0.014029319	0.170326022	-0.13250159
1	With Labels	CEL_155	CEL_189	0.097734447	5	4	0.216609455	0.21872485	0.14873688	0.015560905
1	With Labels	CEL_155	CEL_190	0.054468316	5	2	0.216609455	0.828970272	0.001399374	-0.06811013
1	With Labels	CEL_155	CEL_194	0.03118408	5	4	0.216609455	0.268301387	0.121541434	-0.0727958
1	With Labels	CEL_155	CEL_195	-0.074914155	5	3	0.216609455	0.465898301	-0.064575735	0.034877726
1	With Labels	CEL_155	CEL_198	0.129251199	5	2	0.216609455	0.317825176	0.130104763	0.030450544
1	With Labels	CEL_155	CEL_214	-0.018757689	5	2	0.216609455	0.242387714	0.025432908	-0.082799457
1	With Labels	CEL_155	CEL_220	-0.003803605	5	2	0.216609455	-0.054489532	-0.012323386	-0.010681538
1	With Labels	CEL_155	CEL_224	0.171803042	5	2	0.216609455	0.383595676	0.177876468	0.14098109
1	With Labels	CEL_155	CEL_226	0.078344898	5	3	0.216609455	0.937859279	0.029771138	0.510931267
1	With Labels	CEL_155	CEL_43	0.076900832	5	4	0.216609455	0.220128212	0.381138154	-0.350150107
1	With Labels	CEL_155	CEL_retention_101	0.039761407	5	2	0.216609455	2.944309327	-0.049418486	-0.112072707
1	With Labels	CEL_155	CEL_retention_103	-0.015062392	5	2	0.216609455	0.815107152	0.021948891	-0.103865174
1	With Labels	CEL_155	CEL_retention_106	0.082738791	5	2	0.216609455	2.738249186	0.071978908	-0.066958777
1	With Labels	CEL_155	CEL_retention_107	0.14806961	5	4	0.216609455	0.685469429	0.15792195	0.057266411
1	With Labels	CEL_156	CEL_158	0.48833729	3	7	0.593823576	0.619672413	0.022714528	0.360804647
1	With Labels	CEL_156	CEL_159	0.483512381	3	2	0.593823576	0.823884605	0.319113119	-0.294833549
1	With Labels	CEL_156	CEL_162	-0.037226298	3	3	0.593823576	-0.088679397	-0.025860914	0.153102804
1	With Labels	CEL_156	CEL_163	0.776146316	3	2	0.593823576	0.874278954	0.265904485	0.103918823
1	With Labels	CEL_156	CEL_165	0.536162625	3	3	0.593823576	0.644798121	0.128563071	0.144765251
1	With Labels	CEL_156	CEL_166	0.511025977	3	2	0.593823576	1.577484959	-0.149157034	0.085621159
1	With Labels	CEL_156	CEL_169	0.468176083	3	2	0.593823576	0.957981119	0.118750728	-0.149044719
1	With Labels	CEL_156	CEL_171	0.031762833	3	2	0.593823576	0.063209417	0.032089044	0.060054089
1	With Labels	CEL_156	CEL_172a	0.029621086	3	2	0.593823576	0.05966933	-0.097147698	0.100050479
1	With Labels	CEL_156	CEL_174	0.500926636	3	3	0.593823576	0.690916877	0.101819728	0.097808456
1	With Labels	CEL_156	CEL_175	0.733790279	3	2	0.593823576	1.213874357	0.102302567	0.39957582
1	With Labels	CEL_156	CEL_177	0.20323661	3	5	0.593823576	0.387914136	0.051459341	-0.146751045
1	With Labels	CEL_156	CEL_178	0.15861693	3	2	0.593823576	0.464966709	-0.046879602	0.0704192
1	With Labels	CEL_156	CEL_180	0.422326201	3	3	0.593823576	0.357328677	0.287720837	-0.073616044
1	With Labels	CEL_156	CEL_181	0.300794885	3	3	0.593823576	0.391002053	-0.032023124	0.187575951
1	With Labels	CEL_156	CEL_183	0.535808085	3	2	0.593823576	0.880233664	0.031512258	-0.166169192
1	With Labels	CEL_156	CEL_186	0.053064487	3	2	0.593823576	0.287964438	-0.025234807	-0.038795329
1	With Labels	CEL_156	CEL_187	0.134140009	3	2	0.593823576	-0.014029319	0.187259594	0.091499623
1	With Labels	CEL_156	CEL_189	0.241332967	3	4	0.593823576	0.21872485	0.312158481	0.054016032
1	With Labels	CEL_156	CEL_190	0.429888242	3	2	0.593823576	0.828970272	0.058799443	-0.184992069
1	With Labels	CEL_156	CEL_194	0.078078205	3	4	0.593823576	0.268301387	0.12434771	-0.308181545
1	With Labels	CEL_156	CEL_195	0.101890326	3	3	0.593823576	0.465898301	0.067427183	-0.330684742
1	With Labels	CEL_156	CEL_198	0.118647286	3	2	0.593823576	0.317825176	-0.259770382	-0.0340846
1	With Labels	CEL_156	CEL_214	0.119128259	3	2	0.593823576	0.242387714	0.052004075	-0.137567372
1	With Labels	CEL_156	CEL_220	0.048826592	3	2	0.593823576	-0.054489532	0.132398741	0.027069397
1	With Labels	CEL_156	CEL_224	0.277183297	3	2	0.593823576	0.383595676	-0.020128659	0.141984591
1	With Labels	CEL_156	CEL_226	0.424569674	3	3	0.593823576	0.937859279	0.187871955	0.104270643
1	With Labels	CEL_156	CEL_43	0.089982128	3	4	0.593823576	0.220128212	-0.092513101	0.036992562
1	With Labels	CEL_156	CEL_retention_101	0.672761384	3	2	0.593823576	2.944309327	-0.06865279	0.369872803
1	With Labels	CEL_156	CEL_retention_103	0.3991225	3	2	0.593823576	0.815107152	-0.010001568	0.182393139
1	With Labels	CEL_156	CEL_retention_106	0.611335201	3	2	0.593823576	2.738249186	-0.123664867	0.27932823
1	With Labels	CEL_156	CEL_retention_107	0.352318207	3	4	0.593823576	0.685469429	-0.141606559	0.113536654
1	With Labels	CEL_158	CEL_159	0.327261723	7	2	0.619672413	0.823884605	0.071926884	0.034006604
1	With Labels	CEL_158	CEL_162	0.002269204	7	3	0.619672413	-0.088679397	-0.148432712	0.203033228
1	With Labels	CEL_158	CEL_163	0.401086259	7	2	0.619672413	0.874278954	-0.073250872	0.03080482
1	With Labels	CEL_158	CEL_165	0.435476264	7	3	0.619672413	0.644798121	-0.127441883	0.274797029
1	With Labels	CEL_158	CEL_166	0.462997113	7	2	0.619672413	1.577484959	-0.006733499	0.198460753
1	With Labels	CEL_158	CEL_169	0.352367605	7	2	0.619672413	0.957981119	-0.049651825	0.115056487
1	With Labels	CEL_158	CEL_171	0.026795023	7	2	0.619672413	0.063209417	-0.150906763	0.076729886
1	With Labels	CEL_158	CEL_172a	-0.033852323	7	2	0.619672413	0.05966933	-0.225735691	0.028690738
1	With Labels	CEL_158	CEL_174	0.336951847	7	3	0.619672413	0.690916877	0.090869529	-0.059656629
1	With Labels	CEL_158	CEL_175	0.621212667	7	2	0.619672413	1.213874357	-0.06417845	0.416014259
1	With Labels	CEL_158	CEL_177	0.131667619	7	5	0.619672413	0.387914136	-0.122208773	-0.130968748
1	With Labels	CEL_158	CEL_178	0.116181746	7	2	0.619672413	0.464966709	0.00512825	-0.043050879
1	With Labels	CEL_158	CEL_180	0.131598196	7	3	0.619672413	0.357328677	-0.095561241	-0.115007844
1	With Labels	CEL_158	CEL_181	0.27284152	7	3	0.619672413	0.391002053	-0.035121649	0.137884942
1	With Labels	CEL_158	CEL_183	0.394887828	7	2	0.619672413	0.880233664	-0.077257513	-0.203007597
1	With Labels	CEL_158	CEL_186	-0.053955818	7	2	0.619672413	0.287964438	-0.192720205	-0.221494245
1	With Labels	CEL_158	CEL_187	-0.035173075	7	2	0.619672413	-0.014029319	-0.217904936	0.11660118
1	With Labels	CEL_158	CEL_189	0.042330893	7	4	0.619672413	0.21872485	-0.167503842	0.048607247
1	With Labels	CEL_158	CEL_190	0.344528144	7	2	0.619672413	0.828970272	-0.099234193	0.026468826
1	With Labels	CEL_158	CEL_194	0.028334068	7	4	0.619672413	0.268301387	0.068006032	-0.187799672
1	With Labels	CEL_158	CEL_195	0.130862158	7	3	0.619672413	0.465898301	0.175895655	-0.07927758
1	With Labels	CEL_158	CEL_198	0.032895991	7	2	0.619672413	0.317825176	-0.181231613	-0.328494885
1	With Labels	CEL_158	CEL_214	0.080952556	7	2	0.619672413	0.242387714	0.033902079	-0.133490986
1	With Labels	CEL_158	CEL_220	-0.022295928	7	2	0.619672413	-0.054489532	-0.071613066	0.018201884
1	With Labels	CEL_158	CEL_224	0.216433934	7	2	0.619672413	0.383595676	-0.149206284	0.12300487
1	With Labels	CEL_158	CEL_226	0.480331366	7	3	0.619672413	0.937859279	0.070911876	0.456915291
1	With Labels	CEL_158	CEL_43	0.116891072	7	4	0.619672413	0.220128212	0.046401137	-0.074159051
1	With Labels	CEL_158	CEL_retention_101	0.501253568	7	2	0.619672413	2.944309327	-0.154297345	0.045287597
1	With Labels	CEL_158	CEL_retention_103	0.183034225	7	2	0.619672413	0.815107152	-0.056569299	-0.218108774
1	With Labels	CEL_158	CEL_retention_106	0.612798701	7	2	0.619672413	2.738249186	0.199865979	0.171873673
1	With Labels	CEL_158	CEL_retention_107	0.4383564	7	4	0.619672413	0.685469429	-0.057775026	0.209028684
1	With Labels	CEL_159	CEL_162	0.005375627	2	3	0.823884605	-0.088679397	-0.011829221	0.134035061
1	With Labels	CEL_159	CEL_163	0.848009515	2	2	0.823884605	0.874278954	0.296665148	0.432950343
1	With Labels	CEL_159	CEL_165	0.259357579	2	3	0.823884605	0.644798121	0.037215179	-0.376556265
1	With Labels	CEL_159	CEL_166	0.388581384	2	2	0.823884605	1.577484959	-0.084881082	-0.095373925
1	With Labels	CEL_159	CEL_169	0.435020241	2	2	0.823884605	0.957981119	-0.148869657	0.177168781
1	With Labels	CEL_159	CEL_171	0.044442208	2	2	0.823884605	0.063209417	0.074542006	-0.073785197
1	With Labels	CEL_159	CEL_172a	-0.039624113	2	2	0.823884605	0.05966933	-0.013953245	-0.15803272
1	With Labels	CEL_159	CEL_174	0.294793857	2	3	0.823884605	0.690916877	-0.108761188	-0.108385552
1	With Labels	CEL_159	CEL_175	0.42270514	2	2	0.823884605	1.213874357	-0.130379953	-0.34558269
1	With Labels	CEL_159	CEL_177	0.198532703	2	5	0.823884605	0.387914136	0.173783452	-0.261859939
1	With Labels	CEL_159	CEL_178	0.063395832	2	2	0.823884605	0.464966709	-0.069048075	-0.063698565
1	With Labels	CEL_159	CEL_180	0.16528238	2	3	0.823884605	0.357328677	0.036283916	-0.289663456
1	With Labels	CEL_159	CEL_181	0.131023283	2	3	0.823884605	0.391002053	0.017806549	-0.151708778
1	With Labels	CEL_159	CEL_183	0.506849111	2	2	0.823884605	0.880233664	-0.166996009	0.112813738
1	With Labels	CEL_159	CEL_186	0.021257918	2	2	0.823884605	0.287964438	-0.158949627	0.034325008
1	With Labels	CEL_159	CEL_187	0.031927473	2	2	0.823884605	-0.014029319	0.18352886	-0.099038715
1	With Labels	CEL_159	CEL_189	0.181013656	2	4	0.823884605	0.21872485	0.052424811	0.052614068
1	With Labels	CEL_159	CEL_190	0.38492221	2	2	0.823884605	0.828970272	0.09971636	-0.094502024
1	With Labels	CEL_159	CEL_194	0.392372812	2	4	0.823884605	0.268301387	0.099807398	0.543015261
1	With Labels	CEL_159	CEL_195	0.005708052	2	3	0.823884605	0.465898301	-0.059526108	-0.378950011
1	With Labels	CEL_159	CEL_198	0.212755683	2	2	0.823884605	0.317825176	-0.116680905	0.16149804
1	With Labels	CEL_159	CEL_214	0.18821432	2	2	0.823884605	0.242387714	0.164247412	0.082001982
1	With Labels	CEL_159	CEL_220	-0.027858732	2	2	0.823884605	-0.054489532	-0.006206658	-0.014732627
1	With Labels	CEL_159	CEL_224	0.119043918	2	2	0.823884605	0.383595676	-0.118784121	-0.151205354
1	With Labels	CEL_159	CEL_226	0.186789915	2	3	0.823884605	0.937859279	-0.003687851	-0.236405684
1	With Labels	CEL_159	CEL_43	0.129340866	2	4	0.823884605	0.220128212	0.07734032	-0.016671261
1	With Labels	CEL_159	CEL_retention_101	0.440809964	2	2	0.823884605	2.944309327	-0.189882387	-0.206818846
1	With Labels	CEL_159	CEL_retention_103	0.286572434	2	2	0.823884605	0.815107152	-0.229253635	0.097009716
1	With Labels	CEL_159	CEL_retention_106	0.62847	2	2	0.823884605	2.738249186	0.138042217	0.306095177
1	With Labels	CEL_159	CEL_retention_107	0.297499728	2	4	0.823884605	0.685469429	-0.017724208	0.033153555
1	With Labels	CEL_162	CEL_163	-0.01924859	3	2	-0.088679397	0.874278954	0.106171961	0.024229235
1	With Labels	CEL_162	CEL_165	-0.024454326	3	3	-0.088679397	0.644798121	0.095802147	0.017223477
1	With Labels	CEL_162	CEL_166	-0.098357165	3	2	-0.088679397	1.577484959	0.139916587	-0.189901658
1	With Labels	CEL_162	CEL_169	-0.017564051	3	2	-0.088679397	0.957981119	-0.011689266	0.094017697
1	With Labels	CEL_162	CEL_171	0.017557926	3	2	-0.088679397	0.063209417	-0.03461082	0.079646172
1	With Labels	CEL_162	CEL_172a	-0.172111	3	2	-0.088679397	0.05966933	-0.155288896	-0.163900779
1	With Labels	CEL_162	CEL_174	-0.085066036	3	3	-0.088679397	0.690916877	0.03176782	-0.185439673
1	With Labels	CEL_162	CEL_175	0.030768143	3	2	-0.088679397	1.213874357	0.098228848	0.224653341
1	With Labels	CEL_162	CEL_177	0.134023517	3	5	-0.088679397	0.387914136	0.373049301	0.011479687
1	With Labels	CEL_162	CEL_178	-0.064986638	3	2	-0.088679397	0.464966709	-0.045502199	-0.071746229
1	With Labels	CEL_162	CEL_180	0.05833311	3	3	-0.088679397	0.357328677	0.031743231	0.126363254
1	With Labels	CEL_162	CEL_181	-0.090356141	3	3	-0.088679397	0.391002053	-0.141481187	-0.002334245
1	With Labels	CEL_162	CEL_183	-0.080973688	3	2	-0.088679397	0.880233664	0.028875903	-0.126741283
1	With Labels	CEL_162	CEL_186	0.05558347	3	2	-0.088679397	0.287964438	0.013113536	0.115221009
1	With Labels	CEL_162	CEL_187	0.089103032	3	2	-0.088679397	-0.014029319	0.039886306	0.137756939
1	With Labels	CEL_162	CEL_189	0.090260971	3	4	-0.088679397	0.21872485	0.091484114	0.11808021
1	With Labels	CEL_162	CEL_190	-0.048969524	3	2	-0.088679397	0.828970272	0.107920908	-0.095198322
1	With Labels	CEL_162	CEL_194	-0.108031247	3	4	-0.088679397	0.268301387	-0.1308572	-0.066241531
1	With Labels	CEL_162	CEL_195	-0.049002824	3	3	-0.088679397	0.465898301	0.203668205	-0.247049277
1	With Labels	CEL_162	CEL_198	-0.018435623	3	2	-0.088679397	0.317825176	0.029123056	-0.055785537
1	With Labels	CEL_162	CEL_214	-0.057801224	3	2	-0.088679397	0.242387714	0.006552397	-0.060217054
1	With Labels	CEL_162	CEL_220	0.04018494	3	2	-0.088679397	-0.054489532	-0.043160209	0.096482466
1	With Labels	CEL_162	CEL_224	-0.151650492	3	2	-0.088679397	0.383595676	-0.112919835	-0.142089105
1	With Labels	CEL_162	CEL_226	0.001872056	3	3	-0.088679397	0.937859279	0.005968131	0.065970322
1	With Labels	CEL_162	CEL_43	0.138330203	3	4	-0.088679397	0.220128212	0.072299529	0.234459483
1	With Labels	CEL_162	CEL_retention_101	-0.094210144	3	2	-0.088679397	2.944309327	-0.059825225	-0.082177176
1	With Labels	CEL_162	CEL_retention_103	0.015990753	3	2	-0.088679397	0.815107152	0.189895448	-0.013910413
1	With Labels	CEL_162	CEL_retention_106	0.052487433	3	2	-0.088679397	2.738249186	0.058024235	0.362879463
1	With Labels	CEL_162	CEL_retention_107	0.099234119	3	4	-0.088679397	0.685469429	0.040042955	0.272994955
1	With Labels	CEL_163	CEL_165	0.447369492	2	3	0.874278954	0.644798121	-0.099607872	-0.136649837
1	With Labels	CEL_163	CEL_166	0.62268093	2	2	0.874278954	1.577484959	0.11471311	-0.042161177
1	With Labels	CEL_163	CEL_169	0.43787801	2	2	0.874278954	0.957981119	0.098144923	-0.371395251
1	With Labels	CEL_163	CEL_171	0.02116689	2	2	0.874278954	0.063209417	-0.176965441	0.012721958
1	With Labels	CEL_163	CEL_172a	0.017517658	2	2	0.874278954	0.05966933	-0.156620708	0.050507952
1	With Labels	CEL_163	CEL_174	0.510674079	2	3	0.874278954	0.690916877	0.106845862	0.031837936
1	With Labels	CEL_163	CEL_175	0.712480277	2	2	0.874278954	1.213874357	0.020902829	-0.110668626
1	With Labels	CEL_163	CEL_177	0.338344222	2	5	0.874278954	0.387914136	0.051368555	0.033351695
1	With Labels	CEL_163	CEL_178	0.149553956	2	2	0.874278954	0.464966709	0.082327324	-0.135268479
1	With Labels	CEL_163	CEL_180	0.283043931	2	3	0.874278954	0.357328677	0.200359402	-0.468234446
1	With Labels	CEL_163	CEL_181	0.138704585	2	3	0.874278954	0.391002053	-0.219596747	-0.246812668
1	With Labels	CEL_163	CEL_183	0.707527469	2	2	0.874278954	0.880233664	0.077505938	0.072252681
1	With Labels	CEL_163	CEL_186	0.025818084	2	2	0.874278954	0.287964438	-0.090006436	-0.051614944
1	With Labels	CEL_163	CEL_187	0.105726199	2	2	0.874278954	-0.014029319	0.036555765	0.132177554
1	With Labels	CEL_163	CEL_189	0.109612193	2	4	0.874278954	0.21872485	-0.038072466	-0.101354042
1	With Labels	CEL_163	CEL_190	0.44566558	2	2	0.874278954	0.828970272	0.075991003	-0.377437537
1	With Labels	CEL_163	CEL_194	0.169051881	2	4	0.874278954	0.268301387	-0.082062134	0.151917075
1	With Labels	CEL_163	CEL_195	0.11671017	2	3	0.874278954	0.465898301	-0.077505938	-0.220209438
1	With Labels	CEL_163	CEL_198	0.271273566	2	2	0.874278954	0.317825176	-0.10055569	0.141433619
1	With Labels	CEL_163	CEL_214	0.121674586	2	2	0.874278954	0.242387714	-0.110336139	-0.035039941
1	With Labels	CEL_163	CEL_220	-0.034903355	2	2	0.874278954	-0.054489532	0.126046075	-0.189789707
1	With Labels	CEL_163	CEL_224	0.242570299	2	2	0.874278954	0.383595676	-0.15025004	0.006828789
1	With Labels	CEL_163	CEL_226	0.261629939	2	3	0.874278954	0.937859279	0.137641838	-0.61253714
1	With Labels	CEL_163	CEL_43	0.18216776	2	4	0.874278954	0.220128212	-0.045790713	0.099311107
1	With Labels	CEL_163	CEL_retention_101	0.742670583	2	2	0.874278954	2.944309327	0.061568268	0.064879554
1	With Labels	CEL_163	CEL_retention_103	0.428442816	2	2	0.874278954	0.815107152	-0.093409805	0.241518068
1	With Labels	CEL_163	CEL_retention_106	0.751740385	2	2	0.874278954	2.738249186	-0.171641022	0.229521825
1	With Labels	CEL_163	CEL_retention_107	0.276317149	2	4	0.874278954	0.685469429	0.090504358	-0.471814172
1	With Labels	CEL_165	CEL_166	0.499749598	3	2	0.644798121	1.577484959	-0.005844458	-0.071179071
1	With Labels	CEL_165	CEL_169	0.501719583	3	2	0.644798121	0.957981119	-0.025531331	0.124211235
1	With Labels	CEL_165	CEL_171	0.221990338	3	2	0.644798121	0.063209417	0.165625286	0.185675068
1	With Labels	CEL_165	CEL_172a	0.178569794	3	2	0.644798121	0.05966933	0.094572421	0.24938922
1	With Labels	CEL_165	CEL_174	0.378948169	3	3	0.644798121	0.690916877	0.012668908	-0.167008132
1	With Labels	CEL_165	CEL_175	0.96540403	3	2	0.644798121	1.213874357	0.265570221	0.757198646
1	With Labels	CEL_165	CEL_177	0.323238421	3	5	0.644798121	0.387914136	0.063393271	-0.029387395
1	With Labels	CEL_165	CEL_178	0.147991626	3	2	0.644798121	0.464966709	0.090056226	-0.115311871
1	With Labels	CEL_165	CEL_180	0.338471473	3	3	0.644798121	0.357328677	0.076438091	0.222414205
1	With Labels	CEL_165	CEL_181	0.348381554	3	3	0.644798121	0.391002053	0.096366674	0.078009644
