"cond_numeric"	"Condition"	"pair"	"participant_a"	"participant_b"	"rank_r"	"z_transformed_rank_r"	"pp_a_n_clusters"	"pp_a_a_dist"	"pp_a_b_dist"	"pp_a_ab_dist"	"pp_b_n_clusters"	"pp_b_a_dist"	"pp_b_b_dist"	"pp_b_ab_dist"	"cat_diff_a"	"cat_diff_b"	"cat_diff_pairwise"	"cat_diff_log_ratio_a"	"cat_diff_log_ratio_b"	"window_height_a"	"window_width_a"	"window_height_b"	"window_width_b"
-1	"Baseline"	"A179D9OFDS2FK4, A1IVC2RZ2B29K0"	"A179D9OFDS2FK4"	"A1IVC2RZ2B29K0"	0.267018543	0.273650706	4	275.2983797	256.3921198	481.131671	3	135.095101	376.8226209	519.6723255	215.28642125	263.71346455	48.4270433	0.593226605295402	0.708181737530562	821	1440	686	1280
-1	"Baseline"	"A179D9OFDS2FK4, A1KTZE679PHSFQ"	"A179D9OFDS2FK4"	"A1KTZE679PHSFQ"	0.186096257	0.188290315	4	275.2983797	256.3921198	481.131671	3	216.7743345	172.041513	256.5807896	215.28642125	62.17286585	153.1135554	0.593226605295402	0.277484932992683	821	1440	625	1366
-1	"Baseline"	"A179D9OFDS2FK4, A1O6WOWN2X9R9C"	"A179D9OFDS2FK4"	"A1O6WOWN2X9R9C"	0.500458365	0.549917485	4	275.2983797	256.3921198	481.131671	8	105.1570709	153.9581439	286.613857	215.28642125	157.0562496	58.23017165	0.593226605295402	0.794010236828328	821	1440	667	1280
-1	"Baseline"	"A179D9OFDS2FK4, A2EPDDX5049SYF"	"A179D9OFDS2FK4"	"A2EPDDX5049SYF"	0.238690187	0.243384706	4	275.2983797	256.3921198	481.131671	2	161.9766711	352.6563726	380.1103194	215.28642125	122.79379755	92.4926237	0.593226605295402	0.390154595173792	821	1440	651	1095
-1	"Baseline"	"A179D9OFDS2FK4, A2ESBX4C2Q6TQY"	"A179D9OFDS2FK4"	"A2ESBX4C2Q6TQY"	0.139884714	0.140807987	4	275.2983797	256.3921198	481.131671	6	225.7157114	364.4275417	345.82312	215.28642125	50.75149345	164.5349278	0.593226605295402	0.158709301737905	821	1440	657	1366
-1	"Baseline"	"A179D9OFDS2FK4, A2F4MWR5Q5ZUSS"	"A179D9OFDS2FK4"	"A2F4MWR5Q5ZUSS"	0.427793597	0.457192911	4	275.2983797	256.3921198	481.131671	3	425.1683317	384.6071087	895.3504565	215.28642125	490.4627363	275.17631505	0.593226605295402	0.793605418543124	821	1440	950	1920
-1	"Baseline"	"A179D9OFDS2FK4, A2H9V3NM60R295"	"A179D9OFDS2FK4"	"A2H9V3NM60R295"	0.001347316	0.001347317	4	275.2983797	256.3921198	481.131671	2	337.1012223	341.6849161	343.5785568	215.28642125	4.18548759999999	211.10093365	0.593226605295402	0.0122568488630175	821	1440	727	1438
-1	"Baseline"	"A179D9OFDS2FK4, A2SV6TAIJO32BX"	"A179D9OFDS2FK4"	"A2SV6TAIJO32BX"	0.307757483	0.318066376	4	275.2983797	256.3921198	481.131671	4	234.0357695	375.6305003	563.7834448	215.28642125	258.9503099	43.66388865	0.593226605295402	0.614905686438986	821	1440	969	1920
-1	"Baseline"	"A179D9OFDS2FK4, A2TTPULEGF8963"	"A179D9OFDS2FK4"	"A2TTPULEGF8963"	0.244357247	0.249402846	4	275.2983797	256.3921198	481.131671	3	247.2145458	247.287585	386.0444854	215.28642125	138.79342	76.49300125	0.593226605295402	0.445548330482121	821	1440	654	1366
-1	"Baseline"	"A179D9OFDS2FK4, A2X81BPNQWSHR0"	"A179D9OFDS2FK4"	"A2X81BPNQWSHR0"	0.232599486	0.236935887	4	275.2983797	256.3921198	481.131671	2	327.7199285	204.1774822	355.1042846	215.28642125	89.1555792500001	126.130842	0.593226605295402	0.289108052617007	821	1440	649	1366
-1	"Baseline"	"A179D9OFDS2FK4, A2YDQBA23C2D94"	"A179D9OFDS2FK4"	"A2YDQBA23C2D94"	0.387394958	0.408731356	4	275.2983797	256.3921198	481.131671	3	213.2364178	377.6214786	687.5820815	215.28642125	392.1531333	176.86671205	0.593226605295402	0.844752851776198	821	1440	1232	1276
-1	"Baseline"	"A179D9OFDS2FK4, A2ZBJWQ9ZZHYYI"	"A179D9OFDS2FK4"	"A2ZBJWQ9ZZHYYI"	0.255358011	0.261136264	4	275.2983797	256.3921198	481.131671	3	288.2664556	206.2181588	368.4433763	215.28642125	121.2010691	94.0853521499999	0.593226605295402	0.398918183278764	821	1440	648	1280
-1	"Baseline"	"A179D9OFDS2FK4, A2ZRL1ZWWXJ0L7"	"A179D9OFDS2FK4"	"A2ZRL1ZWWXJ0L7"	0.10807695	0.108500726	4	275.2983797	256.3921198	481.131671	4	166.0669048	245.1345727	328.9770599	215.28642125	123.37632115	91.9101001	0.593226605295402	0.470051894870051	821	1440	750	1536
