"","RT","label_cond","label","second_stim","first_stim","first_stim_cat","block","third_stim","isRight","subjCode"
"349",584.135,-0.5,"noise","square_5","square_5","S",2,"circle_6",1,68
"350",543.395,-0.5,"noise","circle_7","circle_7","C",2,"square_2",0,68
"351",843.115,-0.5,"noise","circle_4","square_6","S",2,"square_6",1,68
"352",809.53,-0.5,"noise","square_2","square_2","S",2,"circle_2",1,68
"353",571.14,-0.5,"noise","circle_3","square_2","S",2,"square_2",1,68
"354",746.41,-0.5,"noise","square_2","circle_6","C",2,"circle_6",1,68
"355",594.515,-0.5,"noise","square_4","circle_2","C",2,"circle_2",1,68
"356",879.435,-0.5,"noise","circle_4","circle_4","C",2,"square_7",1,68
"357",803.425,-0.5,"noise","square_2","circle_4","C",2,"circle_4",1,68
"358",793.675,-0.5,"noise","circle_3","circle_3","C",2,"square_4",1,68
"359",532.895,-0.5,"noise","square_4","circle_7","C",2,"circle_7",1,68
"360",780.535,-0.5,"noise","circle_6","circle_6","C",2,"square_6",1,68
"361",592.85,-0.5,"noise","square_6","circle_3","C",2,"circle_3",1,68
"362",655.53,-0.5,"noise","square_6","square_6","S",2,"circle_5",1,68
"363",1528.69,-0.5,"noise","circle_6","square_4","S",2,"square_4",0,68
"364",1214.725,-0.5,"noise","square_3","square_3","S",2,"circle_2",1,68
"365",652.995,-0.5,"noise","square_5","square_5","S",2,"circle_7",1,68
"366",682.11,-0.5,"noise","circle_7","circle_7","C",3,"square_5",1,68
"367",968.28,-0.5,"noise","square_3","circle_2","C",3,"circle_2",1,68
"368",885.805,-0.5,"noise","circle_6","square_6","S",3,"square_6",1,68
"369",578.63,-0.5,"noise","circle_2","circle_2","C",3,"square_5",1,68
"370",924.09,-0.5,"noise","circle_5","square_7","S",3,"square_7",1,68
"371",811.03,-0.5,"noise","square_6","circle_2","C",3,"circle_2",1,68
"372",566.325,-0.5,"noise","circle_7","square_4","S",3,"square_4",1,68
"373",742.09,-0.5,"noise","square_2","square_2","S",3,"circle_5",1,68
"374",534.66,-0.5,"noise","square_3","square_3","S",3,"circle_3",1,68
"375",535.79,-0.5,"noise","square_6","square_6","S",3,"circle_5",1,68
"376",521.42,-0.5,"noise","circle_5","circle_5","C",3,"square_3",1,68
"377",645.525,-0.5,"noise","square_6","circle_3","C",3,"circle_3",1,68
"378",764.39,-0.5,"noise","square_2","circle_2","C",3,"circle_2",1,68
"379",554.725,-0.5,"noise","square_6","square_6","S",3,"circle_4",1,68
"380",663.365,-0.5,"noise","circle_6","square_4","S",3,"square_4",1,68
"381",513.48,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,68
"382",763.715,-0.5,"noise","circle_7","square_7","S",3,"square_7",1,68
"383",768.165,-0.5,"noise","circle_7","circle_7","C",3,"square_2",1,68
"384",596.24,-0.5,"noise","square_3","circle_4","C",3,"circle_4",1,68
"385",516.585,-0.5,"noise","circle_7","square_3","S",3,"square_3",1,68
"386",1319.315,-0.5,"noise","circle_4","circle_4","C",3,"square_5",1,68
"387",946.52,-0.5,"noise","square_5","square_5","S",3,"circle_6",1,68
"388",918.385,-0.5,"noise","square_4","circle_3","C",3,"circle_3",1,68
"389",467.215,-0.5,"noise","circle_6","circle_6","C",3,"square_2",1,68
"390",584.88,-0.5,"noise","square_5","square_5","S",3,"circle_5",1,68
"391",669.165,-0.5,"noise","circle_4","square_7","S",3,"square_7",1,68
"392",988.14,-0.5,"noise","circle_7","square_6","S",3,"square_6",1,68
"393",603.14,-0.5,"noise","circle_5","circle_5","C",3,"square_4",1,68
"394",710.73,-0.5,"noise","circle_3","square_7","S",3,"square_7",1,68
"395",991.58,-0.5,"noise","circle_3","circle_3","C",3,"square_2",1,68
"396",682.07,-0.5,"noise","circle_6","square_7","S",3,"square_7",1,68
"397",1170.505,-0.5,"noise","circle_2","circle_2","C",3,"square_7",1,68
"398",926.22,-0.5,"noise","square_3","circle_6","C",3,"circle_6",1,68
"399",3182.365,-0.5,"noise","square_2","square_2","S",1,"circle_2",1,57
"400",4171.2,-0.5,"noise","circle_6","square_2","S",1,"square_2",1,57
"401",1100.845,-0.5,"noise","square_6","square_6","S",1,"circle_2",1,57
"402",920.84,-0.5,"noise","square_2","circle_5","C",1,"circle_5",1,57
"403",837.235,-0.5,"noise","square_3","circle_5","C",1,"circle_5",1,57
"404",578.96,-0.5,"noise","circle_4","circle_4","C",1,"square_5",1,57
"405",5856.255,-0.5,"noise","circle_6","circle_6","C",1,"square_5",1,57
"406",1108.02,-0.5,"noise","square_4","square_4","S",1,"circle_5",1,57
"407",855.765,-0.5,"noise","circle_2","square_7","S",1,"square_7",1,57
"408",572.57,-0.5,"noise","circle_5","square_5","S",1,"square_5",1,57
"409",670.705,-0.5,"noise","square_5","circle_7","C",1,"circle_7",1,57
"410",4618.46,-0.5,"noise","square_6","square_6","S",1,"circle_5",0,57
"411",1346.345,-0.5,"noise","square_2","circle_4","C",1,"circle_4",0,57
"412",743.41,-0.5,"noise","square_7","square_7","S",1,"circle_7",1,57
"413",1237.055,-0.5,"noise","square_3","circle_3","C",1,"circle_3",1,57
"414",11428.24,-0.5,"noise","circle_3","circle_3","C",1,"square_6",1,57
"415",749.15,-0.5,"noise","circle_3","square_2","S",1,"square_2",1,57
"416",969.86,-0.5,"noise","circle_2","circle_2","C",1,"square_3",1,57
"417",787.725,-0.5,"noise","circle_4","square_4","S",1,"square_4",1,57
"418",586.42,-0.5,"noise","circle_2","square_4","S",1,"square_4",1,57
"419",1029.755,-0.5,"noise","square_4","circle_6","C",1,"circle_6",1,57
"420",781.79,-0.5,"noise","square_5","circle_2","C",1,"circle_2",1,57
"421",901.61,-0.5,"noise","circle_7","circle_7","C",1,"square_3",1,57
"422",743.23,-0.5,"noise","circle_4","square_6","S",1,"square_6",1,57
"423",881.95,-0.5,"noise","square_3","square_3","S",1,"circle_4",1,57
"424",615.755,-0.5,"noise","circle_7","circle_7","C",1,"square_4",1,57
"425",582.565,-0.5,"noise","square_7","circle_5","C",1,"circle_5",1,57
"426",1124.88,-0.5,"noise","circle_6","circle_6","C",1,"square_3",1,57
"427",762.175,-0.5,"noise","circle_3","square_7","S",1,"square_7",1,57
"428",637.125,-0.5,"noise","square_6","circle_7","C",1,"circle_7",1,57
"429",831.03,-0.5,"noise","square_7","square_7","S",1,"circle_6",0,57
"430",716.175,-0.5,"noise","square_5","square_5","S",1,"circle_3",1,57
"431",790.885,-0.5,"noise","circle_2","circle_2","C",2,"square_7",1,57
"432",601.975,-0.5,"noise","square_4","circle_2","C",2,"circle_2",1,57
"433",996.83,-0.5,"noise","square_5","square_5","S",2,"circle_5",0,57
"434",958.605,-0.5,"noise","square_3","circle_4","C",2,"circle_4",1,57
"435",972.73,-0.5,"noise","circle_3","circle_3","C",2,"square_4",1,57
"436",591.585,-0.5,"noise","circle_4","circle_4","C",2,"square_2",1,57
"437",580.34,-0.5,"noise","circle_5","circle_5","C",2,"square_6",1,57
"438",585.175,-0.5,"noise","square_2","square_2","S",2,"circle_3",1,57
"439",607.69,-0.5,"noise","square_6","square_6","S",2,"circle_2",1,57
"440",880.05,-0.5,"noise","square_5","square_5","S",2,"circle_7",1,57
"441",75151.03,-0.5,"noise","circle_4","square_7","S",2,"square_7",1,57
"442",628.41,-0.5,"noise","square_3","circle_3","C",2,"circle_3",1,57
"443",785.715,-0.5,"noise","square_3","square_3","S",2,"circle_6",1,57
"444",720.715,-0.5,"noise","square_5","circle_2","C",2,"circle_2",1,57
"445",676.86,-0.5,"noise","square_5","circle_3","C",2,"circle_3",1,57
"446",802.455,-0.5,"noise","circle_4","circle_4","C",2,"square_5",1,57
"447",835.665,-0.5,"noise","square_6","square_6","S",2,"circle_6",1,57
"448",809.295,-0.5,"noise","square_6","circle_4","C",2,"circle_4",1,57
"449",837.61,-0.5,"noise","square_6","circle_3","C",2,"circle_3",1,57
"450",872.055,-0.5,"noise","square_7","square_7","S",2,"circle_7",1,57
"451",1934.78,-0.5,"noise","square_4","square_4","S",2,"circle_7",1,57
"452",562.375,-0.5,"noise","square_3","circle_5","C",2,"circle_5",1,57
"453",632.76,-0.5,"noise","square_4","circle_4","C",2,"circle_4",1,57
"454",485.41,-0.5,"noise","circle_7","square_3","S",2,"square_3",1,57
"455",857.89,-0.5,"noise","circle_5","circle_5","C",2,"square_2",1,57
"456",568.59,-0.5,"noise","circle_7","circle_7","C",2,"square_6",1,57
"457",579.275,-0.5,"noise","square_7","circle_3","C",2,"circle_3",1,57
"458",900.975,-0.5,"noise","square_2","square_2","S",2,"circle_6",1,57
"459",853.98,-0.5,"noise","circle_6","square_5","S",2,"square_5",1,57
"460",8800.55,-0.5,"noise","circle_2","square_3","S",2,"square_3",1,57
"461",10397.275,-0.5,"noise","square_4","square_4","S",2,"circle_6",1,57
"462",670,-0.5,"noise","circle_6","square_7","S",2,"square_7",1,57
"463",9505.02,-0.5,"noise","square_7","square_7","S",2,"circle_5",1,57
"464",1034.53,-0.5,"noise","circle_5","square_4","S",2,"square_4",1,57
"465",816.14,-0.5,"noise","circle_2","square_2","S",2,"square_2",1,57
"466",523.41,-0.5,"noise","circle_5","circle_5","C",3,"square_7",1,57
"467",503.41,-0.5,"noise","square_4","square_4","S",3,"circle_6",1,57
"468",830.725,-0.5,"noise","square_2","square_2","S",3,"circle_3",1,57
"469",1315.7,-0.5,"noise","circle_3","circle_3","C",3,"square_7",1,57
"470",635.71,-0.5,"noise","square_2","circle_6","C",3,"circle_6",1,57
"471",674.21,-0.5,"noise","square_4","square_4","S",3,"circle_4",1,57
"472",744,-0.5,"noise","square_7","circle_2","C",3,"circle_2",1,57
"473",1301.875,-0.5,"noise","circle_4","circle_4","C",3,"square_5",1,57
"474",658.36,-0.5,"noise","square_4","square_4","S",3,"circle_5",1,57
"475",875.275,-0.5,"noise","circle_7","square_5","S",3,"square_5",1,57
"476",766.31,-0.5,"noise","circle_2","square_4","S",3,"square_4",1,57
"477",1144.93,-0.5,"noise","circle_5","circle_5","C",3,"square_3",1,57
"478",976.97,-0.5,"noise","square_7","square_7","S",3,"circle_6",1,57
"479",668.045,-0.5,"noise","circle_4","square_3","S",3,"square_3",1,57
"480",837.575,-0.5,"noise","circle_6","circle_6","C",3,"square_6",1,57
"481",561.785,-0.5,"noise","circle_2","circle_2","C",3,"square_5",1,57
"482",557.075,-0.5,"noise","square_4","circle_3","C",3,"circle_3",1,57
"483",782.63,-0.5,"noise","circle_2","circle_2","C",3,"square_3",1,57
"484",1813.3,-0.5,"noise","circle_5","square_5","S",3,"square_5",1,57
"485",575.7,-0.5,"noise","square_6","circle_2","C",3,"circle_2",1,57
"486",1162.41,-0.5,"noise","circle_4","square_6","S",3,"square_6",1,57
"487",653.61,-0.5,"noise","circle_3","square_6","S",3,"square_6",1,57
"488",719.225,-0.5,"noise","circle_7","circle_7","C",3,"square_7",1,57
"489",583.395,-0.5,"noise","circle_4","square_2","S",3,"square_2",1,57
"490",593.11,-0.5,"noise","square_5","circle_6","C",3,"circle_6",1,57
"491",580.925,-0.5,"noise","square_6","circle_5","C",3,"circle_5",1,57
"492",895.285,-0.5,"noise","circle_3","square_5","S",3,"square_5",1,57
"493",811.105,-0.5,"noise","circle_7","circle_7","C",3,"square_3",0,57
"494",469.395,-0.5,"noise","square_2","square_2","S",3,"circle_2",1,57
"495",500.35,-0.5,"noise","circle_5","square_2","S",3,"square_2",1,57
"496",563.58,-0.5,"noise","square_3","circle_3","C",3,"circle_3",1,57
"497",538.2,-0.5,"noise","circle_7","square_6","S",3,"square_6",1,57
"498",519.43,-0.5,"noise","circle_7","circle_7","C",3,"square_2",1,57
"499",3487.985,-0.5,"noise","square_5","square_5","S",1,"circle_4",0,76
"500",1215.43,-0.5,"noise","circle_5","square_4","S",1,"square_4",1,76
"501",1181.085,-0.5,"noise","circle_3","square_2","S",1,"square_2",1,76
"502",1119.63,-0.5,"noise","circle_4","square_2","S",1,"square_2",1,76
"503",1324.19,-0.5,"noise","square_2","circle_7","C",1,"circle_7",1,76
"504",1372.78,-0.5,"noise","circle_5","circle_5","C",1,"square_7",1,76
"505",1001.735,-0.5,"noise","circle_2","square_4","S",1,"square_4",1,76
"506",695.1049999,-0.5,"noise","circle_4","square_7","S",1,"square_7",1,76
"507",738.9949999,-0.5,"noise","square_3","circle_2","C",1,"circle_2",1,76
"508",640.4800001,-0.5,"noise","circle_7","circle_7","C",1,"square_5",1,76
"509",692.6899999,-0.5,"noise","circle_5","square_3","S",1,"square_3",1,76
"510",531.2849999,-0.5,"noise","square_4","circle_3","C",1,"circle_3",1,76
"511",667.5849999,-0.5,"noise","circle_3","circle_3","C",1,"square_5",1,76
"512",732.4,-0.5,"noise","circle_5","circle_5","C",1,"square_5",1,76
"513",872.705,-0.5,"noise","square_4","square_4","S",1,"circle_7",1,76
"514",576.49,-0.5,"noise","square_3","square_3","S",1,"circle_3",1,76
"515",539.695,-0.5,"noise","circle_2","circle_2","C",1,"square_6",1,76
"516",605.89,-0.5,"noise","square_3","circle_6","C",1,"circle_6",1,76
"517",516.895,-0.5,"noise","circle_3","circle_3","C",1,"square_7",1,76
"518",627.29,-0.5,"noise","square_6","circle_3","C",1,"circle_3",1,76
"519",623.79,-0.5,"noise","circle_2","circle_2","C",1,"square_5",1,76
"520",622.6649999,-0.5,"noise","square_2","square_2","S",1,"circle_6",1,76
"521",815.2099999,-0.5,"noise","square_7","square_7","S",1,"circle_2",1,76
"522",616.2599999,-0.5,"noise","circle_5","circle_5","C",1,"square_2",0,76
"523",714.2350001,-0.5,"noise","circle_4","square_3","S",1,"square_3",1,76
"524",757.66,-0.5,"noise","square_6","square_6","S",1,"circle_6",1,76
"525",673.235,-0.5,"noise","circle_6","circle_6","C",1,"square_4",1,76
"526",897.7549999,-0.5,"noise","circle_7","square_6","S",1,"square_6",1,76
"527",486.315,-0.5,"noise","circle_7","square_3","S",1,"square_3",1,76
"528",577.64,-0.5,"noise","square_2","square_2","S",1,"circle_2",1,76
"529",535.955,-0.5,"noise","circle_7","square_7","S",1,"square_7",1,76
"530",722.56,-0.5,"noise","square_6","square_6","S",1,"circle_5",1,76
"531",513.785,-0.5,"noise","circle_7","square_3","S",2,"square_3",0,76
"532",597.16,-0.5,"noise","square_5","circle_2","C",2,"circle_2",1,76
"533",836.5799999,-0.5,"noise","square_7","circle_6","C",2,"circle_6",1,76
"534",703.8949999,-0.5,"noise","square_2","square_2","S",2,"circle_5",1,76
"535",575.17,-0.5,"noise","square_6","square_6","S",2,"circle_4",1,76
"536",555.82,-0.5,"noise","circle_6","circle_6","C",2,"square_5",1,76
"537",496.035,-0.5,"noise","square_6","circle_7","C",2,"circle_7",1,76
"538",599.6249999,-0.5,"noise","circle_4","circle_4","C",2,"square_7",1,76
"539",524.475,-0.5,"noise","circle_4","square_3","S",2,"square_3",1,76
"540",526.635,-0.5,"noise","square_2","square_2","S",2,"circle_3",1,76
"541",512.2850001,-0.5,"noise","square_5","circle_5","C",2,"circle_5",1,76
"542",489.705,-0.5,"noise","circle_2","circle_2","C",2,"square_3",1,76
"543",528.4149999,-0.5,"noise","circle_3","square_3","S",2,"square_3",1,76
"544",492.245,-0.5,"noise","circle_6","circle_6","C",2,"square_4",1,76
"545",784.78,-0.5,"noise","square_6","square_6","S",2,"circle_3",1,76
"546",549.22,-0.5,"noise","circle_5","circle_5","C",2,"square_3",1,76
"547",635.8950001,-0.5,"noise","circle_3","square_7","S",2,"square_7",1,76
"548",591.555,-0.5,"noise","circle_6","circle_6","C",2,"square_2",1,76
"549",538.83,-0.5,"noise","square_6","square_6","S",2,"circle_5",1,76
"550",426.2550001,-0.5,"noise","square_6","square_6","S",2,"circle_2",1,76
"551",950.9150001,-0.5,"noise","square_7","circle_7","C",2,"circle_7",0,76
"552",648.23,-0.5,"noise","circle_7","square_5","S",2,"square_5",1,76
"553",505.76,-0.5,"noise","square_4","circle_4","C",2,"circle_4",1,76
"554",512.38,-0.5,"noise","square_7","circle_2","C",2,"circle_2",1,76
"555",552.11,-0.5,"noise","circle_7","square_4","S",2,"square_4",1,76
"556",670.07,-0.5,"noise","circle_2","square_2","S",2,"square_2",1,76
"557",622.055,-0.5,"noise","circle_4","circle_4","C",2,"square_2",1,76
"558",676.085,-0.5,"noise","square_4","circle_5","C",2,"circle_5",1,76
"559",481.995,-0.5,"noise","square_2","square_2","S",2,"circle_7",1,76
"560",498.715,-0.5,"noise","square_4","square_4","S",2,"circle_2",1,76
"561",462.4749999,-0.5,"noise","circle_5","circle_5","C",2,"square_7",1,76
"562",532.32,-0.5,"noise","circle_4","square_5","S",2,"square_5",1,76
"563",651.11,-0.5,"noise","circle_6","circle_6","C",2,"square_6",1,76
"564",547.695,-0.5,"noise","square_4","square_4","S",2,"circle_3",1,76
"565",653.22,-0.5,"noise","circle_3","square_5","S",2,"square_5",1,76
"566",627.1149999,-0.5,"noise","square_5","circle_5","C",3,"circle_5",1,76
"567",761.39,-0.5,"noise","circle_4","circle_4","C",3,"square_4",1,76
"568",679.1000001,-0.5,"noise","square_6","square_6","S",3,"circle_7",1,76
"569",507.13,-0.5,"noise","square_2","square_2","S",3,"circle_7",1,76
"570",570.52,-0.5,"noise","square_5","circle_7","C",3,"circle_7",1,76
"571",580.545,-0.5,"noise","square_7","circle_6","C",3,"circle_6",1,76
"572",554.01,-0.5,"noise","circle_2","circle_2","C",3,"square_7",1,76
"573",556.26,-0.5,"noise","square_4","circle_6","C",3,"circle_6",1,76
"574",486.625,-0.5,"noise","square_7","circle_4","C",3,"circle_4",1,76
"575",470.265,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,76
"576",516.09,-0.5,"noise","circle_3","circle_3","C",3,"square_7",1,76
"577",447.02,-0.5,"noise","circle_5","square_6","S",3,"square_6",1,76
"578",560.2750001,-0.5,"noise","circle_7","square_4","S",3,"square_4",1,76
"579",462.5700001,-0.5,"noise","square_4","circle_2","C",3,"circle_2",1,76
"580",469.5400001,-0.5,"noise","circle_4","circle_4","C",3,"square_2",1,76
"581",480.1800001,-0.5,"noise","square_3","circle_6","C",3,"circle_6",1,76
"582",552.52,-0.5,"noise","square_3","square_3","S",3,"circle_5",1,76
"583",549.82,-0.5,"noise","circle_3","circle_3","C",3,"square_4",1,76
"584",542.655,-0.5,"noise","square_5","circle_6","C",3,"circle_6",1,76
"585",530.015,-0.5,"noise","square_4","circle_5","C",3,"circle_5",1,76
"586",566.37,-0.5,"noise","square_2","square_2","S",3,"circle_3",1,76
"587",576.3599999,-0.5,"noise","square_3","square_3","S",3,"circle_7",1,76
"588",481.09,-0.5,"noise","circle_4","circle_4","C",3,"square_6",1,76
"589",576.945,-0.5,"noise","circle_4","square_5","S",3,"square_5",1,76
"590",446.32,-0.5,"noise","circle_5","square_7","S",3,"square_7",1,76
"591",742.345,-0.5,"noise","circle_6","square_6","S",3,"square_6",1,76
"592",548.495,-0.5,"noise","circle_7","circle_7","C",3,"square_7",1,76
"593",434.5349999,-0.5,"noise","circle_3","square_3","S",3,"square_3",1,76
"594",632.115,-0.5,"noise","square_6","circle_3","C",3,"circle_3",1,76
"595",465.39,-0.5,"noise","square_2","square_2","S",3,"circle_2",1,76
"596",429.9400001,-0.5,"noise","square_2","square_2","S",3,"circle_5",1,76
"597",496.1250001,-0.5,"noise","square_3","square_3","S",3,"circle_2",1,76
"598",2539.7,-0.5,"noise","square_2","square_2","S",1,"circle_2",1,70
"599",879.2649999,-0.5,"noise","circle_6","square_2","S",1,"square_2",1,70
"600",883.81,-0.5,"noise","square_6","square_6","S",1,"circle_2",0,70
"601",993.4450001,-0.5,"noise","square_2","circle_5","C",1,"circle_5",1,70
"602",989.9850001,-0.5,"noise","square_3","circle_5","C",1,"circle_5",1,70
"603",955.7700001,-0.5,"noise","circle_4","circle_4","C",1,"square_5",1,70
"604",949.5900001,-0.5,"noise","circle_6","circle_6","C",1,"square_5",1,70
"605",880.8299999,-0.5,"noise","square_4","square_4","S",1,"circle_5",1,70
"606",700.8999998,-0.5,"noise","circle_2","square_7","S",1,"square_7",1,70
"607",713.1450002,-0.5,"noise","circle_5","square_5","S",1,"square_5",1,70
"608",833.7650001,-0.5,"noise","square_5","circle_7","C",1,"circle_7",1,70
"609",799.1500001,-0.5,"noise","square_6","square_6","S",1,"circle_5",1,70
"610",775.405,-0.5,"noise","circle_7","circle_7","C",1,"square_2",0,70
"611",706.4150001,-0.5,"noise","square_2","circle_4","C",1,"circle_4",1,70
"612",629.56,-0.5,"noise","square_6","square_6","S",1,"circle_6",1,70
"613",4969.345,-0.5,"noise","square_3","circle_3","C",1,"circle_3",1,70
"614",752.02,-0.5,"noise","circle_3","circle_3","C",1,"square_6",1,70
"615",641.205,-0.5,"noise","circle_2","circle_2","C",1,"square_3",1,70
"616",633.7599999,-0.5,"noise","circle_3","square_4","S",1,"square_4",1,70
"617",741.1449999,-0.5,"noise","circle_4","square_4","S",1,"square_4",1,70
"618",460.035,-0.5,"noise","circle_2","square_4","S",1,"square_4",1,70
"619",660.2699999,-0.5,"noise","circle_4","circle_4","C",1,"square_7",1,70
"620",542.995,-0.5,"noise","square_5","circle_2","C",1,"circle_2",1,70
"621",623.0900001,-0.5,"noise","circle_7","circle_7","C",1,"square_3",1,70
"622",747.4750001,-0.5,"noise","circle_4","square_6","S",1,"square_6",1,70
"623",595.3599999,-0.5,"noise","square_3","square_3","S",1,"circle_4",1,70
"624",821.37,-0.5,"noise","circle_7","circle_7","C",1,"square_4",1,70
"625",587.3199999,-0.5,"noise","square_7","circle_5","C",1,"circle_5",1,70
"626",421.2,-0.5,"noise","circle_3","square_7","S",1,"square_7",1,70
"627",502.9450001,-0.5,"noise","square_6","circle_7","C",1,"circle_7",1,70
"628",456.6899999,-0.5,"noise","square_7","square_7","S",1,"circle_6",1,70
"629",483.03,-0.5,"noise","square_5","square_5","S",1,"circle_3",1,70
"630",694.475,-0.5,"noise","circle_2","circle_2","C",2,"square_7",1,70
"631",482.4949999,-0.5,"noise","square_4","circle_2","C",2,"circle_2",0,70
"632",600.8900001,-0.5,"noise","square_5","square_5","S",2,"circle_5",1,70
"633",491.4199999,-0.5,"noise","square_3","circle_4","C",2,"circle_4",1,70
"634",886.6049999,-0.5,"noise","circle_4","circle_4","C",2,"square_2",1,70
